java_file,acoco,CAMC,CAMC-cvc,cc,coco,fout,hsd,hse,hsv,LCOM5,LCOM5-cvc,loc,midx,MMAC,MMAC-cvc,mncoco,mxcoco,NHD,NHD-cvc,nobl,nocl,SCOM,SCOM-cvc
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/integration/Activiti_signallingMessageHandler_2.java,-,-,-,3,-,0,16,6359.33,397.458,-,-,11,100,-,-,-,-,-,-,1,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/integration/IntegrationActivityBehavior_trigger_3.java,-,-,-,1,-,0,6.188,708.153,114.449,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/integration/IntegrationActivityBehavior_IntegrationActivityBehavior_0.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/AbstractActivitiSmartLifeCycle_stop_9.java,-,-,-,1,-,0,4.8,461.815,96.211,-,-,6,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/ApplicationDeployedEventProducer_getEventType_4.java,-,-,-,2,-,0,8,1401.095,175.137,-,-,10,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_setAsyncJobLockTimeInMillis_25.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getMaxTimerJobsPerAcquisition_12.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_isMailServerUseSsl_28.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_isUseStrongUuids_36.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_setTimerLockTimeInMillis_23.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AbstractProcessEngineAutoConfiguration_runtimeServiceBean_4.java,-,-,-,1,-,0,5,304.722,60.944,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_setMaxAsyncJobsDuePerAcquisition_15.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getDefaultQueueSizeFullWaitTime_20.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_getMailServerUserName_22.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getCorePoolSize_0.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_isSerializePOJOsInVariablesToJson_42.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_setCustomMybatisMappers_33.java,-,-,-,1,-,0,6.875,483.478,70.324,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_setNumberOfRetries_33.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_setAsyncExecutorActivate_1.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_getDeploymentMode_40.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_isCheckProcessDefinitions_2.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ProcessEngineAutoConfiguration_ProcessEngineAutoConfiguration_0.java,-,-,-,1,-,0,9,467.023,51.891,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_setResetExpiredJobsPageSize_31.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AbstractProcessEngineConfiguration_historyServiceBean_4.java,-,-,-,1,-,0,5,304.722,60.944,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getRetryWaitTimeInMillis_26.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ProcessDefinitionResourceFinderDescriptor_getLocationSuffixes_1.java,-,-,-,1,-,0,5,342.662,68.532,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getKeepAliveTime_4.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ProcessEngineAutoConfiguration_asyncExecutorPropertiesConfigurer_17.java,-,-,-,1,-,0,9.474,10899.495,1150.502,-,-,21,100,-,-,-,-,-,-,5,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_getMailServerDefaultFrom_26.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getAsyncJobLockTimeInMillis_24.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AbstractProcessEngineAutoConfiguration_springRejectedJobsHandler_1.java,-,-,-,1,-,0,3.5,144.232,41.209,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_getDefaultTimerJobAcquireWaitTimeInMillis_16.java,-,-,-,1,-,0,3.5,105,30,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_getMailServerHost_18.java,-,-,-,1,-,0,3.5,122.042,34.869,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_setDefaultQueueSizeFullWaitTime_21.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties_setCustomMybatisXMLMappers_35.java,-,-,-,1,-,0,9.167,628.214,68.532,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/activiti-core/activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/AsyncExecutorProperties_setRetryWaitTimeInMillis_27.java,-,-,-,1,-,0,13.5,627.844,46.507,-,-,3,100,-,-,-,-,-,-,0,0,-,-
