java_file,acoco
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_in_init$MH_212.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_FLAG_CERTIFICATE_32.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_get_ext$MH_186.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_file_85.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_add_lookup_157.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_cmd_value_type_341.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_name$MH_228.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_ssl_ctx_337.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_get0$MH_386.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_RAND_seed$MH_360.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_R_NO_START_LINE_18.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_privatekey_311.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_420.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_ex_data$MH_164.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_6144_121.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_1_422.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_new_217.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_options_205.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_timeout_223.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_CHAIN_CERT_65.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_INIT_ENGINE_ALL_BUILTIN_410.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_OCSP_RESPONSE$MH_396.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_ciphers_287.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_MD_get0_provider$MH_128.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_free$MH_372.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_check_private_key_269.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_4096_119.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_free_275.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_peer_cert_chain$MH_256.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_ssl_ctx$MH_336.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SENT_SHUTDOWN_24.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_accept_state$MH_308.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_3072$MH_116.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_HIT_55.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_MD_fetch$MH_130.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CONNECT_RENEGOTIATE_51.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_init_ssl_343.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_bits_137.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_new$MH_216.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_DHparams$MH_194.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_free_355.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_error_depth$MH_170.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_write_279.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get0_alpn_selected$MH_210.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_add_client_CA$MH_304.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_RESPONSE_STATUS_SUCCESSFUL_68.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_file_161.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_options$MH_204.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_FLAG_SERVER_30.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_ctrl_cmd_string$MH_370.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_clear_error_349.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_error_167.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_TIMEOUTS_58.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TMP_ECDH_47.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_add_file_cert_subjects_to_stack$MH_248.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_free$MH_332.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_renegotiate_293.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_check_issued$MH_364.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_free_179.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_6144$MH_120.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_tmp_dh_callback_327.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_finish_331.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_X509_181.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_APPLICATION_VERIFICATION_15.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CONNECT_49.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_new_329.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_check_private_key$MH_268.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_load_client_CA_file_247.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_set_default_377.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_CERT_UNTRUSTED_14.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_load_verify_locations$MH_316.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_current_cipher_227.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_tmp_dh_callback$MH_326.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_sk_value_75.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_SESS_CACHE_MODE_62.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_ctrl$MH_280.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_UNABLE_TO_VERIFY_LEAF_SIGNATURE_13.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_SSL_get_peer_certificate_9.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_3072_117.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_EVP_PKEY_bits_7.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version$MH_78.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_single_get0_status_391.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_alpn_select_cb$MH_208.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_bio$MH_236.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_cert_to_id_379.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version_79.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_PrivateKey$MH_196.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_session_id_context_271.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESSION_get_id$MH_252.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_8192_123.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_peer_cert_chain_257.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_get_error$MH_344.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_EVP_PKEY_bits$MH_6.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_verify$MH_242.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_current_cert_173.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_client_CA_list_301.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc2409_prime_768_109.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_file$MH_84.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_response_get1_basic_385.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_by_id_367.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_GROUP_free_139.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_add_lookup$MH_156.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_BASICRESP_free_393.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_RESPONSE_free$MH_394.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_FLAG_FILE_29.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_new_105.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_NID_info_access_4.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_set_error$MH_168.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_ctrl_pending$MH_82.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_shutdown_297.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_OK_8.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_CTRL_RESET_1.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_DH_free_149.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OSSL_PROVIDER_get0_name$MH_406.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_MIN_PROTO_VERSION_66.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_CRL_HAS_EXPIRED_9.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_PrivateKey$MH_262.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_timeout_221.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_FP_READ_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_renegotiate$MH_292.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_V_OCSP_CERTSTATUS_REVOKED_70.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_verify_mac$MH_352.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_session_319.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ASN1_STRING_get0_data$MH_126.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_OCSP_RESPONSE_397.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_verify_259.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_RSA_412.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_8192$MH_122.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_parse_357.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_free_219.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_cmd_value_type$MH_340.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_response_status$MH_382.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_FLAG_SHOW_ERRORS_31.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_new$MH_104.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_verify_mac_353.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_flags_335.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_peek_last_error$MH_346.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_ctrl$MH_96.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_error_depth_171.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_in_init_213.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_accept_state_309.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_get_ext_187.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_REQUEST_free_403.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_GET_SESS_CACHE_SIZE_61.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_hash_dir$MH_158.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_ERROR_NONE_45.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL3_VERSION_19.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_GROUP_get_curve_name$MH_140.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_certificate_265.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_options$MH_206.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_read_277.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get0_untrusted_155.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_free_333.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_BASICRESP_free$MH_392.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_X509$MH_180.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_free_91.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_load_verify_locations_317.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_get_error_345.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_new$MH_272.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_cipher_list$MH_238.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get0_untrusted$MH_154.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_add_client_CA_305.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_REQUEST_new_401.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_TLS_server_method_285.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_ALLOW_UNSAFE_LEGACY_RENEGOTIATION_417.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_base_id_135.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_error$MH_166.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_FIPS_mode_set$MH_2.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_ALL_424.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_FILE_408.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_hash_dir_159.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESS_CACHE_SERVER_37.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_DH_set0_pqg_151.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_version_283.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_FIPS_mode_set_3.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_CLOSE_0.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_4096$MH_118.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_cert_store_225.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_version$MH_282.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SESSION_RESUMPTION_ON_RENEGOTIATION_415.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_X509_AUX$MH_190.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_sk_num_73.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_bio_237.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_ACCEPT_GOOD_53.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_PrivateKey_263.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_file_87.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_ctrl_pending_83.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_check_issued_365.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_KEY_new_by_curve_name_143.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_cert_verify_callback_261.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TLSEXT_TICKET_KEYS_64.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ASN1_STRING_length$MH_124.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_get0_387.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_sk_num$MH_72.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_shutdown$MH_296.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_options$MH_200.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_session$MH_318.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_bio$MH_100.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_default_verify_paths$MH_314.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_info_callback_321.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_client_CA_list_303.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_write$MH_278.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_TYPE_UNKNOWN_33.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_ex_data_165.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_client_CA_list$MH_302.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESSION_get_time_251.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_certificate_chain_file$MH_244.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_bits$MH_136.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_cert_store$MH_224.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_LINE_409.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_do_handshake$MH_290.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_CERTID_free_399.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_renegotiate_pending_295.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_current_cert$MH_172.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_set_flags_153.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_CIPHER_SERVER_PREFERENCE_418.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_V_OCSP_CERTSTATUS_UNKNOWN_71.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_COMPRESSION_416.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_base_id$MH_134.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SSLv3_419.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_error_string$MH_350.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_L_FILE_LOAD_6.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_timeout$MH_220.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_finish$MH_330.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_DH_free$MH_148.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_SSLv2_28.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_89.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_X509_bio_177.java,1
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESS_CACHE_OFF_36.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TMP_DH_46.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_kx_nid$MH_230.java,0
/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_cmd$MH_338.java,0
