java_file,cc
/runelite-client/src/main/java/net/runelite/client/plugins/chatfilter/ChatFilterPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/chatfilter/ChatFilterPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/gpu/regions/Regions_Regions_1.java,18
/runelite-client/src/main/java/net/runelite/client/plugins/gpu/regions/Regions_Regions_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/gpu/Shader_compile_1.java,9
/runelite-client/src/main/java/net/runelite/client/plugins/gpu/GpuPlugin_initProgram_6.java,3
/runelite-client/src/main/java/net/runelite/client/plugins/twitch/irc/TwitchIRCClient_join_6.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/twitch/irc/TwitchIRCClient_ping_7.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/twitch/irc/TwitchIRCClient_privmsg_8.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/twitch/irc/TwitchIRCClient_read_10.java,5
/runelite-client/src/main/java/net/runelite/client/plugins/twitch/irc/TwitchIRCClient_send_9.java,3
/runelite-client/src/main/java/net/runelite/client/plugins/twitch/irc/TwitchIRCClient_register_5.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/itemstats/ItemStatPlugin_startUp_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/itemstats/ItemStatPlugin_shutDown_3.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/attackstyles/AttackStylesPlugin_startUp_1.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/timestamp/TimestampPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/timestamp/TimestampPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/xptracker/XpTrackerPlugin_startUp_2.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/xptracker/XpTrackerPlugin_shutDown_3.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/xpglobes/XpGlobesPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/xpglobes/XpGlobesPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/fishing/FishingPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/fishing/FishingPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/barrows/BarrowsPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/crowdsourcing/CrowdsourcingPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/crowdsourcing/CrowdsourcingPlugin_startUp_0.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/combatlevel/CombatLevelPlugin_shutDown_2.java,3
/runelite-client/src/main/java/net/runelite/client/plugins/combatlevel/CombatLevelPlugin_startUp_1.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/cannon/CannonPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/cannon/CannonPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/keyremapping/KeyRemappingPlugin_shutDown_1.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/keyremapping/KeyRemappingPlugin_startUp_0.java,2
/runelite-client/src/main/java/net/runelite/client/plugins/antidrag/AntiDragPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/antidrag/AntiDragPlugin_startUp_1.java,3
/runelite-client/src/main/java/net/runelite/client/plugins/PluginManager_loadPlugins_11.java,19
/runelite-client/src/main/java/net/runelite/client/plugins/itemprices/ItemPricesPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/itemprices/ItemPricesPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/instancemap/InstanceMapPlugin_shutDown_4.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/instancemap/InstanceMapPlugin_startUp_3.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/mining/MiningPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/randomevents/RandomEventPlugin_shutDown_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/barbarianassault/BarbarianAssaultPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/barbarianassault/BarbarianAssaultPlugin_shutDown_2.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/timetracking/TimeTrackingPlugin_startUp_1.java,1
/runelite-client/src/main/java/net/runelite/client/plugins/timetracking/TimeTrackingPlugin_shutDown_2.java,2
