java_file,acoco,CAMC,CAMC-cvc,cc,coco,fout,hsd,hse,hsv,LCOM5,LCOM5-cvc,loc,midx,MMAC,MMAC-cvc,mncoco,mxcoco,NHD,NHD-cvc,nobl,nocl,SCOM,SCOM-cvc
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/DynamoDBService_getClient_0.java,-,-,-,1,-,0,4.667,461.959,98.991,-,-,5,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2012_15.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2010_18.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2017_6.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2019_3.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2018_5.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2016_8.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/DynamoDBService_setItem_2.java,-,-,-,2,-,0,20.745,30206.378,1456.102,-,-,30,99.213,-,-,-,-,-,-,4,4,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2016_6.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_setName_22.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2014_10.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2011_19.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_setId_0.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2019_2.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2012_17.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2011_17.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/ExcelService_getSecureTransformerFactory_3.java,-,-,-,2,-,0,7.778,1453.735,186.909,-,-,9,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2010_19.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2013_12.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2015_8.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/DynamoDBService_injectETLData_1.java,-,-,-,2,-,0,16.51,26348.866,1595.934,-,-,23,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2010_20.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_set2019_0.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2016_7.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/ExcelService_getData_0.java,-,-,-,17,-,0,17.263,44934.295,2602.901,-,-,74,87.56,-,-,-,-,-,-,13,4,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2010_21.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_getName_23.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2013_15.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2017_5.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_get2014_13.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2015_10.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/ExcelService_toXml_1.java,-,-,-,3,-,0,24.865,82959.684,3336.393,-,-,54,88.472,-,-,-,-,-,-,16,15,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/PopData_get2013_13.java,-,-,-,1,-,0,4,159.453,39.863,-,-,3,100,-,-,-,-,-,-,0,0,-,-
/javav2/usecases/Creating_etl_workflow/src/main/java/com/etl/example/Population_set2012_16.java,-,-,-,1,-,0,6,322.647,53.774,-,-,3,100,-,-,-,-,-,-,0,0,-,-
